asof_day,source,segment_type,segment_key,population,ranked_rows
2026-05-29,x,horizon,60D,317,317
2026-05-29,x,horizon,90D,330,330
2026-05-29,x,investor_type,flow_momentum,245,245
2026-05-29,x,investor_type,fundamental,177,177
2026-05-29,x,investor_type,mixed,11,11
2026-05-29,x,investor_type,technical,155,155
2026-05-29,x,narrative,ai_infra,61,61
2026-05-29,x,narrative,consumer,21,21
2026-05-29,x,narrative,crypto,57,57
2026-05-29,x,narrative,ev,23,23
2026-05-29,x,narrative,fintech,15,15
2026-05-29,x,narrative,media,3,3
2026-05-29,x,narrative,semis,82,82
2026-05-29,x,narrative,software,18,18
2026-05-30,x,horizon,180D,178,178
2026-05-30,x,horizon,1D,402,402
2026-05-30,x,horizon,20D,407,407
2026-05-30,x,horizon,5D,430,430
2026-05-30,x,horizon,60D,319,319
2026-05-30,x,horizon,90D,335,335
2026-05-30,x,investor_type,flow_momentum,249,249
2026-05-30,x,investor_type,fundamental,180,180
2026-05-30,x,investor_type,mixed,11,11
2026-05-30,x,investor_type,technical,155,155
2026-05-30,x,narrative,ai_infra,62,62
2026-05-30,x,narrative,consumer,21,21
2026-05-30,x,narrative,crypto,57,57
2026-05-30,x,narrative,ev,24,24
2026-05-30,x,narrative,fintech,15,15
2026-05-30,x,narrative,media,3,3
2026-05-30,x,narrative,semis,82,82
2026-05-30,x,narrative,software,20,20
2026-05-31,x,horizon,180D,178,178
2026-05-31,x,horizon,1D,402,402
2026-05-31,x,horizon,20D,407,407
2026-05-31,x,horizon,5D,430,430
2026-05-31,x,horizon,60D,319,319
2026-05-31,x,horizon,90D,335,335
2026-05-31,x,investor_type,flow_momentum,249,249
2026-05-31,x,investor_type,fundamental,180,180
2026-05-31,x,investor_type,mixed,11,11
2026-05-31,x,investor_type,technical,155,155
2026-05-31,x,narrative,ai_infra,62,62
2026-05-31,x,narrative,consumer,21,21
2026-05-31,x,narrative,crypto,57,57
2026-05-31,x,narrative,ev,24,24
2026-05-31,x,narrative,fintech,15,15
2026-05-31,x,narrative,media,3,3
2026-05-31,x,narrative,semis,82,82
2026-05-31,x,narrative,software,20,20
2026-06-01,x,horizon,180D,178,178
2026-06-01,x,horizon,1D,402,402
2026-06-01,x,horizon,20D,407,407
2026-06-01,x,horizon,5D,430,430
2026-06-01,x,horizon,60D,319,319
2026-06-01,x,horizon,90D,335,335
2026-06-01,x,investor_type,flow_momentum,249,249
2026-06-01,x,investor_type,fundamental,180,180
2026-06-01,x,investor_type,mixed,11,11
2026-06-01,x,investor_type,technical,155,155
2026-06-01,x,narrative,ai_infra,62,62
2026-06-01,x,narrative,consumer,21,21
2026-06-01,x,narrative,crypto,57,57
2026-06-01,x,narrative,ev,24,24
2026-06-01,x,narrative,fintech,15,15
2026-06-01,x,narrative,media,3,3
2026-06-01,x,narrative,semis,82,82
2026-06-01,x,narrative,software,20,20
2026-06-02,x,horizon,180D,182,182
2026-06-02,x,horizon,1D,403,403
2026-06-02,x,horizon,20D,408,408
2026-06-02,x,horizon,5D,430,430
2026-06-02,x,horizon,60D,319,319
2026-06-02,x,horizon,90D,340,340
2026-06-02,x,investor_type,flow_momentum,249,249
2026-06-02,x,investor_type,fundamental,181,181
2026-06-02,x,investor_type,mixed,11,11
2026-06-02,x,investor_type,technical,156,156
2026-06-02,x,narrative,ai_infra,63,63
2026-06-02,x,narrative,consumer,21,21
2026-06-02,x,narrative,crypto,57,57
2026-06-02,x,narrative,ev,25,25
2026-06-02,x,narrative,fintech,15,15
2026-06-02,x,narrative,media,3,3
2026-06-02,x,narrative,semis,82,82
2026-06-02,x,narrative,software,23,23
2026-06-03,x,horizon,180D,183,183
2026-06-03,x,horizon,1D,404,404
2026-06-03,x,horizon,20D,413,413
2026-06-03,x,horizon,5D,431,431
2026-06-03,x,horizon,60D,319,319
2026-06-03,x,horizon,90D,341,341
2026-06-03,x,investor_type,flow_momentum,251,251
2026-06-03,x,investor_type,fundamental,186,186
2026-06-03,x,investor_type,mixed,11,11
2026-06-03,x,investor_type,technical,158,158
2026-06-03,x,narrative,ai_infra,65,65
2026-06-03,x,narrative,consumer,22,22
2026-06-03,x,narrative,crypto,58,58
2026-06-03,x,narrative,ev,26,26
2026-06-03,x,narrative,fintech,15,15
2026-06-03,x,narrative,media,3,3
2026-06-03,x,narrative,semis,83,83
2026-06-03,x,narrative,software,23,23
2026-06-04,x,horizon,180D,186,186
2026-06-04,x,horizon,1D,407,407
2026-06-04,x,horizon,20D,413,413
2026-06-04,x,horizon,5D,437,437
2026-06-04,x,horizon,60D,322,322
2026-06-04,x,horizon,90D,343,343
2026-06-04,x,investor_type,flow_momentum,252,252
2026-06-04,x,investor_type,fundamental,188,188
2026-06-04,x,investor_type,mixed,11,11
2026-06-04,x,investor_type,technical,160,160
2026-06-04,x,narrative,ai_infra,66,66
2026-06-04,x,narrative,consumer,22,22
2026-06-04,x,narrative,crypto,58,58
2026-06-04,x,narrative,ev,26,26
2026-06-04,x,narrative,fintech,15,15
2026-06-04,x,narrative,media,3,3
2026-06-04,x,narrative,semis,84,84
2026-06-04,x,narrative,software,23,23
2026-06-05,x,horizon,180D,189,189
2026-06-05,x,horizon,1D,410,410
2026-06-05,x,horizon,20D,417,417
2026-06-05,x,horizon,5D,443,443
2026-06-05,x,horizon,60D,326,326
2026-06-05,x,horizon,90D,348,348
2026-06-05,x,investor_type,flow_momentum,255,255
2026-06-05,x,investor_type,fundamental,192,192
2026-06-05,x,investor_type,mixed,13,13
2026-06-05,x,investor_type,technical,159,159
2026-06-05,x,narrative,ai_infra,68,68
2026-06-05,x,narrative,consumer,22,22
2026-06-05,x,narrative,crypto,59,59
2026-06-05,x,narrative,ev,27,27
2026-06-05,x,narrative,fintech,15,15
2026-06-05,x,narrative,media,3,3
2026-06-05,x,narrative,semis,85,85
2026-06-05,x,narrative,software,22,22
2026-06-06,x,horizon,180D,191,191
2026-06-06,x,horizon,1D,413,413
2026-06-06,x,horizon,20D,419,419
2026-06-06,x,horizon,5D,450,450
2026-06-06,x,horizon,60D,329,329
2026-06-06,x,horizon,90D,353,353
2026-06-06,x,investor_type,flow_momentum,259,259
2026-06-06,x,investor_type,fundamental,193,193
2026-06-06,x,investor_type,mixed,14,14
2026-06-06,x,investor_type,technical,161,161
2026-06-06,x,narrative,ai_infra,68,68
2026-06-06,x,narrative,consumer,22,22
2026-06-06,x,narrative,crypto,59,59
2026-06-06,x,narrative,ev,27,27
2026-06-06,x,narrative,fintech,15,15
2026-06-06,x,narrative,media,3,3
2026-06-06,x,narrative,semis,86,86
2026-06-06,x,narrative,software,22,22
2026-06-07,x,horizon,180D,191,191
2026-06-07,x,horizon,1D,413,413
2026-06-07,x,horizon,20D,419,419
2026-06-07,x,horizon,5D,450,450
2026-06-07,x,horizon,60D,329,329
2026-06-07,x,horizon,90D,353,353
2026-06-07,x,investor_type,flow_momentum,259,259
2026-06-07,x,investor_type,fundamental,193,193
2026-06-07,x,investor_type,mixed,14,14
2026-06-07,x,investor_type,technical,161,161
2026-06-07,x,narrative,ai_infra,68,68
2026-06-07,x,narrative,consumer,22,22
2026-06-07,x,narrative,crypto,59,59
2026-06-07,x,narrative,ev,27,27
2026-06-07,x,narrative,fintech,15,15
2026-06-07,x,narrative,media,3,3
2026-06-07,x,narrative,semis,86,86
2026-06-07,x,narrative,software,22,22
2026-06-08,x,horizon,180D,191,191
2026-06-08,x,horizon,1D,413,413
2026-06-08,x,horizon,20D,419,419
2026-06-08,x,horizon,5D,450,450
2026-06-08,x,horizon,60D,329,329
2026-06-08,x,horizon,90D,353,353
2026-06-08,x,investor_type,flow_momentum,259,259
2026-06-08,x,investor_type,fundamental,193,193
2026-06-08,x,investor_type,mixed,14,14
2026-06-08,x,investor_type,technical,161,161
2026-06-08,x,narrative,ai_infra,68,68
2026-06-08,x,narrative,consumer,22,22
2026-06-08,x,narrative,crypto,59,59
2026-06-08,x,narrative,ev,27,27
2026-06-08,x,narrative,fintech,15,15
2026-06-08,x,narrative,media,3,3
2026-06-08,x,narrative,semis,86,86
2026-06-08,x,narrative,software,22,22
2026-06-09,x,horizon,180D,201,201
2026-06-09,x,horizon,1D,415,415
2026-06-09,x,horizon,20D,422,422
2026-06-09,x,horizon,5D,455,455
2026-06-09,x,horizon,60D,331,331
2026-06-09,x,horizon,90D,357,357
2026-06-09,x,investor_type,flow_momentum,262,262
2026-06-09,x,investor_type,fundamental,196,196
2026-06-09,x,investor_type,mixed,15,15
2026-06-09,x,investor_type,technical,161,161
2026-06-09,x,narrative,ai_infra,68,68
2026-06-09,x,narrative,consumer,22,22
2026-06-09,x,narrative,crypto,59,59
2026-06-09,x,narrative,ev,27,27
2026-06-09,x,narrative,fintech,15,15
2026-06-09,x,narrative,media,3,3
2026-06-09,x,narrative,semis,89,89
2026-06-09,x,narrative,software,23,23
2026-06-10,x,horizon,180D,203,203
2026-06-10,x,horizon,1D,421,421
2026-06-10,x,horizon,20D,428,428
2026-06-10,x,horizon,5D,460,460
2026-06-10,x,horizon,60D,333,333
2026-06-10,x,horizon,90D,360,360
2026-06-10,x,investor_type,flow_momentum,263,263
2026-06-10,x,investor_type,fundamental,201,201
2026-06-10,x,investor_type,mixed,17,17
2026-06-10,x,investor_type,technical,166,166
2026-06-10,x,narrative,ai_infra,70,70
2026-06-10,x,narrative,consumer,22,22
2026-06-10,x,narrative,crypto,60,60
2026-06-10,x,narrative,ev,30,30
2026-06-10,x,narrative,fintech,15,15
2026-06-10,x,narrative,media,3,3
2026-06-10,x,narrative,semis,92,92
2026-06-10,x,narrative,software,24,24
2026-06-11,x,horizon,180D,208,208
2026-06-11,x,horizon,1D,424,424
2026-06-11,x,horizon,20D,428,428
2026-06-11,x,horizon,5D,463,463
2026-06-11,x,horizon,60D,336,336
2026-06-11,x,horizon,90D,363,363
2026-06-11,x,investor_type,flow_momentum,266,266
2026-06-11,x,investor_type,fundamental,202,202
2026-06-11,x,investor_type,mixed,18,18
2026-06-11,x,investor_type,technical,166,166
2026-06-11,x,narrative,ai_infra,73,73
2026-06-11,x,narrative,consumer,22,22
2026-06-11,x,narrative,crypto,60,60
2026-06-11,x,narrative,ev,30,30
2026-06-11,x,narrative,fintech,15,15
2026-06-11,x,narrative,media,3,3
2026-06-11,x,narrative,semis,94,94
2026-06-11,x,narrative,software,24,24
2026-06-12,x,horizon,180D,209,209
2026-06-12,x,horizon,1D,426,426
2026-06-12,x,horizon,20D,431,431
2026-06-12,x,horizon,5D,467,467
2026-06-12,x,horizon,60D,338,338
2026-06-12,x,horizon,90D,364,364
2026-06-12,x,investor_type,flow_momentum,268,268
2026-06-12,x,investor_type,fundamental,202,202
2026-06-12,x,investor_type,mixed,18,18
2026-06-12,x,investor_type,technical,166,166
2026-06-12,x,narrative,ai_infra,75,75
2026-06-12,x,narrative,consumer,22,22
2026-06-12,x,narrative,crypto,61,61
2026-06-12,x,narrative,ev,30,30
2026-06-12,x,narrative,fintech,15,15
2026-06-12,x,narrative,media,3,3
2026-06-12,x,narrative,semis,95,95
2026-06-12,x,narrative,software,24,24
2026-06-13,x,horizon,180D,212,212
2026-06-13,x,horizon,1D,427,427
2026-06-13,x,horizon,20D,436,436
2026-06-13,x,horizon,5D,470,470
2026-06-13,x,horizon,60D,342,342
2026-06-13,x,horizon,90D,365,365
2026-06-13,x,investor_type,flow_momentum,268,268
2026-06-13,x,investor_type,fundamental,203,203
2026-06-13,x,investor_type,mixed,19,19
2026-06-13,x,investor_type,technical,168,168
2026-06-13,x,narrative,ai_infra,77,77
2026-06-13,x,narrative,consumer,22,22
2026-06-13,x,narrative,crypto,61,61
2026-06-13,x,narrative,ev,30,30
2026-06-13,x,narrative,fintech,15,15
2026-06-13,x,narrative,media,3,3
2026-06-13,x,narrative,semis,95,95
2026-06-13,x,narrative,software,25,25
2026-06-14,x,horizon,180D,212,212
2026-06-14,x,horizon,1D,427,427
2026-06-14,x,horizon,20D,436,436
2026-06-14,x,horizon,5D,470,470
2026-06-14,x,horizon,60D,342,342
2026-06-14,x,horizon,90D,365,365
2026-06-14,x,investor_type,flow_momentum,268,268
2026-06-14,x,investor_type,fundamental,203,203
2026-06-14,x,investor_type,mixed,19,19
2026-06-14,x,investor_type,technical,168,168
2026-06-14,x,narrative,ai_infra,77,77
2026-06-14,x,narrative,consumer,22,22
2026-06-14,x,narrative,crypto,61,61
2026-06-14,x,narrative,ev,30,30
2026-06-14,x,narrative,fintech,15,15
2026-06-14,x,narrative,media,3,3
2026-06-14,x,narrative,semis,95,95
2026-06-14,x,narrative,software,25,25
2026-06-15,x,horizon,180D,212,212
2026-06-15,x,horizon,1D,427,427
2026-06-15,x,horizon,20D,436,436
2026-06-15,x,horizon,5D,470,470
2026-06-15,x,horizon,60D,342,342
2026-06-15,x,horizon,90D,365,365
2026-06-15,x,investor_type,flow_momentum,268,268
2026-06-15,x,investor_type,fundamental,203,203
2026-06-15,x,investor_type,mixed,19,19
2026-06-15,x,investor_type,technical,168,168
2026-06-15,x,narrative,ai_infra,77,77
2026-06-15,x,narrative,consumer,22,22
2026-06-15,x,narrative,crypto,61,61
2026-06-15,x,narrative,ev,30,30
2026-06-15,x,narrative,fintech,15,15
2026-06-15,x,narrative,media,3,3
2026-06-15,x,narrative,semis,95,95
2026-06-15,x,narrative,software,25,25
2026-06-16,x,horizon,180D,214,214
2026-06-16,x,horizon,1D,428,428
2026-06-16,x,horizon,20D,438,438
2026-06-16,x,horizon,5D,471,471
2026-06-16,x,horizon,60D,342,342
2026-06-16,x,horizon,90D,368,368
2026-06-16,x,investor_type,flow_momentum,269,269
2026-06-16,x,investor_type,fundamental,206,206
2026-06-16,x,investor_type,mixed,19,19
2026-06-16,x,investor_type,technical,169,169
2026-06-16,x,narrative,ai_infra,77,77
2026-06-16,x,narrative,consumer,22,22
2026-06-16,x,narrative,crypto,60,60
2026-06-16,x,narrative,ev,30,30
2026-06-16,x,narrative,fintech,15,15
2026-06-16,x,narrative,media,3,3
2026-06-16,x,narrative,semis,95,95
2026-06-16,x,narrative,software,25,25
2026-06-17,x,horizon,180D,218,218
2026-06-17,x,horizon,1D,429,429
2026-06-17,x,horizon,20D,446,446
2026-06-17,x,horizon,5D,474,474
2026-06-17,x,horizon,60D,346,346
2026-06-17,x,horizon,90D,375,375
2026-06-17,x,investor_type,flow_momentum,270,270
2026-06-17,x,investor_type,fundamental,207,207
2026-06-17,x,investor_type,mixed,19,19
2026-06-17,x,investor_type,technical,171,171
2026-06-17,x,narrative,ai_infra,77,77
2026-06-17,x,narrative,consumer,22,22
2026-06-17,x,narrative,crypto,63,63
2026-06-17,x,narrative,ev,30,30
2026-06-17,x,narrative,fintech,15,15
2026-06-17,x,narrative,media,3,3
2026-06-17,x,narrative,semis,98,98
2026-06-17,x,narrative,software,26,26
2026-06-18,x,horizon,180D,222,222
2026-06-18,x,horizon,1D,429,429
2026-06-18,x,horizon,20D,447,447
2026-06-18,x,horizon,5D,478,478
2026-06-18,x,horizon,60D,350,350
2026-06-18,x,horizon,90D,376,376
2026-06-18,x,investor_type,flow_momentum,272,272
2026-06-18,x,investor_type,fundamental,208,208
2026-06-18,x,investor_type,mixed,19,19
2026-06-18,x,investor_type,technical,171,171
2026-06-18,x,narrative,ai_infra,77,77
2026-06-18,x,narrative,consumer,22,22
2026-06-18,x,narrative,crypto,64,64
2026-06-18,x,narrative,ev,30,30
2026-06-18,x,narrative,fintech,16,16
2026-06-18,x,narrative,media,3,3
2026-06-18,x,narrative,semis,99,99
2026-06-18,x,narrative,software,26,26
2026-06-19,x,horizon,180D,225,225
2026-06-19,x,horizon,1D,431,431
2026-06-19,x,horizon,20D,450,450
2026-06-19,x,horizon,5D,481,481
2026-06-19,x,horizon,60D,352,352
2026-06-19,x,horizon,90D,378,378
2026-06-19,x,investor_type,flow_momentum,273,273
2026-06-19,x,investor_type,fundamental,210,210
2026-06-19,x,investor_type,mixed,19,19
2026-06-19,x,investor_type,technical,174,174
2026-06-19,x,narrative,ai_infra,78,78
2026-06-19,x,narrative,consumer,22,22
2026-06-19,x,narrative,crypto,65,65
2026-06-19,x,narrative,ev,30,30
2026-06-19,x,narrative,fintech,17,17
2026-06-19,x,narrative,media,3,3
2026-06-19,x,narrative,semis,101,101
2026-06-19,x,narrative,software,26,26
2026-06-20,x,horizon,180D,225,225
2026-06-20,x,horizon,1D,431,431
2026-06-20,x,horizon,20D,450,450
2026-06-20,x,horizon,5D,481,481
2026-06-20,x,horizon,60D,352,352
2026-06-20,x,horizon,90D,378,378
2026-06-20,x,investor_type,flow_momentum,273,273
2026-06-20,x,investor_type,fundamental,210,210
2026-06-20,x,investor_type,mixed,19,19
2026-06-20,x,investor_type,technical,174,174
2026-06-20,x,narrative,ai_infra,78,78
2026-06-20,x,narrative,consumer,22,22
2026-06-20,x,narrative,crypto,65,65
2026-06-20,x,narrative,ev,30,30
2026-06-20,x,narrative,fintech,17,17
2026-06-20,x,narrative,media,3,3
2026-06-20,x,narrative,semis,101,101
2026-06-20,x,narrative,software,26,26
2026-06-21,x,horizon,180D,225,225
2026-06-21,x,horizon,1D,431,431
2026-06-21,x,horizon,20D,450,450
2026-06-21,x,horizon,5D,481,481
2026-06-21,x,horizon,60D,352,352
2026-06-21,x,horizon,90D,378,378
2026-06-21,x,investor_type,flow_momentum,273,273
2026-06-21,x,investor_type,fundamental,210,210
2026-06-21,x,investor_type,mixed,19,19
2026-06-21,x,investor_type,technical,174,174
2026-06-21,x,narrative,ai_infra,78,78
2026-06-21,x,narrative,consumer,22,22
2026-06-21,x,narrative,crypto,65,65
2026-06-21,x,narrative,ev,30,30
2026-06-21,x,narrative,fintech,17,17
2026-06-21,x,narrative,media,3,3
2026-06-21,x,narrative,semis,101,101
2026-06-21,x,narrative,software,26,26
2026-06-22,x,horizon,180D,225,225
2026-06-22,x,horizon,1D,431,431
2026-06-22,x,horizon,20D,450,450
2026-06-22,x,horizon,5D,481,481
2026-06-22,x,horizon,60D,352,352
2026-06-22,x,horizon,90D,378,378
2026-06-22,x,investor_type,flow_momentum,273,273
2026-06-22,x,investor_type,fundamental,210,210
2026-06-22,x,investor_type,mixed,19,19
2026-06-22,x,investor_type,technical,174,174
2026-06-22,x,narrative,ai_infra,78,78
2026-06-22,x,narrative,consumer,22,22
2026-06-22,x,narrative,crypto,65,65
2026-06-22,x,narrative,ev,30,30
2026-06-22,x,narrative,fintech,17,17
2026-06-22,x,narrative,media,3,3
2026-06-22,x,narrative,semis,101,101
2026-06-22,x,narrative,software,26,26
2026-06-23,x,horizon,180D,227,227
2026-06-23,x,horizon,1D,433,433
2026-06-23,x,horizon,20D,451,451
2026-06-23,x,horizon,5D,482,482
2026-06-23,x,horizon,60D,355,355
2026-06-23,x,horizon,90D,380,380
2026-06-23,x,investor_type,flow_momentum,274,274
2026-06-23,x,investor_type,fundamental,210,210
2026-06-23,x,investor_type,mixed,19,19
2026-06-23,x,investor_type,technical,176,176
2026-06-23,x,narrative,ai_infra,78,78
2026-06-23,x,narrative,consumer,22,22
2026-06-23,x,narrative,crypto,66,66
2026-06-23,x,narrative,ev,31,31
2026-06-23,x,narrative,fintech,17,17
2026-06-23,x,narrative,media,3,3
2026-06-23,x,narrative,semis,102,102
2026-06-23,x,narrative,software,26,26
2026-06-24,x,horizon,180D,229,229
2026-06-24,x,horizon,1D,442,442
2026-06-24,x,horizon,20D,454,454
2026-06-24,x,horizon,5D,488,488
2026-06-24,x,horizon,60D,358,358
2026-06-24,x,horizon,90D,381,381
2026-06-24,x,investor_type,flow_momentum,278,278
2026-06-24,x,investor_type,fundamental,214,214
2026-06-24,x,investor_type,mixed,21,21
2026-06-24,x,investor_type,technical,183,183
2026-06-24,x,narrative,ai_infra,79,79
2026-06-24,x,narrative,consumer,22,22
2026-06-24,x,narrative,crypto,68,68
2026-06-24,x,narrative,ev,31,31
2026-06-24,x,narrative,fintech,17,17
2026-06-24,x,narrative,media,3,3
2026-06-24,x,narrative,semis,104,104
2026-06-24,x,narrative,software,27,27
2026-06-25,x,horizon,180D,230,230
2026-06-25,x,horizon,1D,442,442
2026-06-25,x,horizon,20D,456,456
2026-06-25,x,horizon,5D,488,488
2026-06-25,x,horizon,60D,359,359
2026-06-25,x,horizon,90D,382,382
2026-06-25,x,investor_type,flow_momentum,280,280
2026-06-25,x,investor_type,fundamental,216,216
2026-06-25,x,investor_type,mixed,21,21
2026-06-25,x,investor_type,technical,183,183
2026-06-25,x,narrative,ai_infra,80,80
2026-06-25,x,narrative,consumer,22,22
2026-06-25,x,narrative,crypto,68,68
2026-06-25,x,narrative,ev,31,31
2026-06-25,x,narrative,fintech,17,17
2026-06-25,x,narrative,media,3,3
2026-06-25,x,narrative,semis,104,104
2026-06-25,x,narrative,software,27,27
2026-06-26,x,horizon,180D,233,233
2026-06-26,x,horizon,1D,443,443
2026-06-26,x,horizon,20D,464,464
2026-06-26,x,horizon,5D,490,490
2026-06-26,x,horizon,60D,364,364
2026-06-26,x,horizon,90D,385,385
2026-06-26,x,investor_type,flow_momentum,281,281
2026-06-26,x,investor_type,fundamental,217,217
2026-06-26,x,investor_type,mixed,21,21
2026-06-26,x,investor_type,technical,183,183
2026-06-26,x,narrative,ai_infra,80,80
2026-06-26,x,narrative,consumer,22,22
2026-06-26,x,narrative,crypto,70,70
2026-06-26,x,narrative,ev,31,31
2026-06-26,x,narrative,fintech,17,17
2026-06-26,x,narrative,media,3,3
2026-06-26,x,narrative,semis,108,108
2026-06-26,x,narrative,software,27,27
